Sexo	Nivel de formación alcanzado	Nacionalidad	Periodo	Total
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2019T4	69,75
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2019T3	69,62
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2019T2	71,06
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2019T1	70,02
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2018T4	71,07
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2018T3	71,32
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2018T2	71,39
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2018T1	71,20
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2017T4	71,97
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2017T3	70,75
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2017T2	70,90
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2017T1	71,58
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2016T4	72,82
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2016T3	73,64
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2016T2	75,98
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2016T1	75,61
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2015T4	74,88
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2015T3	75,04
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2015T2	74,94
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2015T1	74,89
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2014T4	75,22
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2014T3	72,67
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2014T2	75,00
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Total	2014T1	74,29
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2022T3	67,90
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2022T2	68,90
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2022T1	67,81
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2021T4	69,18
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2021T3	68,50
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2021T2	68,66
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2021T1	68,46
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2020T4	68,60
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2020T3	66,83
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2020T2	64,92
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2020T1	68,78
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2019T4	69,57
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2019T3	69,64
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2019T2	70,82
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2019T1	69,83
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2018T4	71,05
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2018T3	70,50
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2018T2	70,64
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2018T1	70,49
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2017T4	71,22
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2017T3	69,93
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2017T2	70,92
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2017T1	71,42
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2016T4	72,52
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2016T3	73,55
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2016T2	76,07
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2016T1	75,44
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2015T4	74,64
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2015T3	74,42
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2015T2	74,90
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2015T1	74,80
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2014T4	75,05
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2014T3	72,83
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2014T2	74,96
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Española	2014T1	74,22
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2022T3	78,30
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2022T2	77,82
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2022T1	74,97
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2021T4	75,07
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2021T3	75,82
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2021T2	83,01
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2021T1	75,51
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2020T4	76,89
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2020T3	75,62
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2020T2	75,49
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2020T1	78,15
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2019T4	78,61
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2019T3	84,86
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2019T2	80,55
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2019T1	77,43
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2018T4	76,81
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2018T3	81,87
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2018T2	86,42
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2018T1	84,83
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2017T4	87,46
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2017T3	88,19
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2017T2	77,75
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2017T1	76,48
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2016T4	75,81
Mujeres	Segunda etapa de educación secundaria con orientación profesional (incluye educación postsecundaria no superior)	Doble nacionalidad	2016T3	70,66
